Record_ID,Entity_Name,State,Covered_Entity_Type,Individuals_Affected,Submission_Date,Submission_Year,Submission_Month,Breach_Type,Information_Location,Business_Associate_Present,Investigation_Status,Large_Breach_100K,Log_Individuals_Affected,Business_Associate_Flag,Hacking_IT_Flag,Unauthorized_Access_Flag,Theft_Flag,Loss_Flag,Improper_Disposal_Flag,Potential_Duplicate_Flag,Model_Ready_Flag
HHS-001057,Elkhorn Valley Rehabilitation Hospital,WY,Healthcare Provider,3636,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.1989144449869897,1,1,0,0,0,0,0,1
HHS-001058,Spartanburg Rehabilitation Institute,SC,Healthcare Provider,4506,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.4133870226906478,1,1,0,0,0,0,0,1
HHS-001059,Weslaco Regional Rehabilitation Hospital,TX,Healthcare Provider,2781,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,7.9309253724833884,1,1,0,0,0,0,0,1
HHS-001060,Utah Valley Rehabilitation Hospital,UT,Healthcare Provider,1642,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,7.4042791180372678,1,1,0,0,0,0,0,1
HHS-001061,Trustpoint Rehabilitation Hospital of Lubbock,TX,Healthcare Provider,9014,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,9.1066451356374181,1,1,0,0,0,0,0,1
HHS-001062,Denver Regional Rehabilitation Hospital,CO,Healthcare Provider,848,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,6.7440591863113477,1,1,0,0,0,0,0,1
HHS-001063,Summa Rehabilitation Hospital,OH,Healthcare Provider,2986,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.0020248182161104,1,1,0,0,0,0,0,1
HHS-001064,Bloomington Regional Rehabilitation Hospital,IN,Healthcare Provider,1191,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,7.0833878476252954,1,1,0,0,0,0,0,1
HHS-001065,Rehabilitation Hospital of the Northwest,ID,Healthcare Provider,3821,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.2485291248002177,1,1,0,0,0,0,0,1
HHS-001066,Rehabilitation Hospital of Southern New Mexico,NM,Healthcare Provider,5466,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.6064852988949987,1,1,0,0,0,0,0,1
HHS-001067,Bakersfield Rehabilitation Hospital,CA,Healthcare Provider,852,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,6.7487595474916793,1,1,0,0,0,0,0,1
HHS-001068,Rehabilitation Hospital of Southern California,CA,Healthcare Provider,925,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,6.8308742346461795,1,1,0,0,0,0,0,1
HHS-001069,Rehabilitation Hospital of Northwest Ohio,OH,Healthcare Provider,3671,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.2084917517403806,1,1,0,0,0,0,0,1
HHS-001070,Northern Colorado Rehabilitation Hospital,CO,Healthcare Provider,885,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,6.7867169506050811,1,1,0,0,0,0,0,1
HHS-001071,Northern Colorado Long Term Acute Hospital,CO,Healthcare Provider,4335,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.3747075431194826,1,1,0,0,0,0,0,1
HHS-001072,New Braunfels Regional Rehabilitation Hospital,TX,Healthcare Provider,5384,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.5913725895904882,1,1,0,0,0,0,0,1
HHS-001073,Mountain Valley Regional Rehabilitation Hospital,AZ,Healthcare Provider,5963,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.6934966758846297,1,1,0,0,0,0,0,1
HHS-001074,Advanced Care Hospital of Southern New Mexico,NM,Healthcare Provider,1162,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,7.0587581525186645,1,1,0,0,0,0,0,1
HHS-001075,Midlands Regional Rehabilitation Hospital,SC,Healthcare Provider,2018,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,7.6103576183128379,1,1,0,0,0,0,0,1
HHS-001076,Lafayette Regional Rehabilitation Hospital,IN,Healthcare Provider,2861,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,7.959275960116396,1,1,0,0,0,0,0,1
HHS-001077,Greenwood Regional Rehabilitation Hospital,SC,Healthcare Provider,5823,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.6697425898765221,1,1,0,0,0,0,0,1
HHS-001078,Corpus Christi Rehabilitation Hospital,TX,Healthcare Provider,3581,2024-03-29,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.1836765826206577,1,1,0,0,0,0,0,1
HHS-001079,Highmark,PA,Health Plan,6205,2024-03-29,2024,3,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,8.7332718450083249,0,0,1,0,0,0,0,1
HHS-001080,"Florida Pediatric Associates, LLC",FL,Healthcare Provider,1104,2024-03-28,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,7.007600613951853,1,1,0,0,0,0,0,1
HHS-001081,"Strive Holdco, LLC",TX,Healthcare Provider,51477,2024-03-28,2024,3,Unauthorized Access/Disclosure,Network Server,No,Archived,0,10.848909810916531,0,0,1,0,0,0,0,1
HHS-001082,Risas Dental & Braces,PA,Healthcare Provider,618189,2024-03-28,2024,3,Hacking/IT Incident,Network Server,No,Archived,1,13.334551132554497,0,1,0,0,0,0,0,1
HHS-001083,UT Southwestern Medical Center,TX,Healthcare Provider,2045,2024-03-27,2024,3,Unauthorized Access/Disclosure,Network Server,No,Archived,0,7.6236419465115715,0,0,1,0,0,0,0,1
HHS-001084,Washington County Department of Human Services,PA,Healthcare Provider,13583,2024-03-26,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,9.5166479085511284,0,1,0,0,0,0,0,1
HHS-001085,"Baytown Medical Center, L.P.",TX,Healthcare Provider,1500,2024-03-25,2024,3,Unauthorized Access/Disclosure,Network Server,No,Archived,0,7.3138868316334618,0,0,1,0,0,0,0,1
HHS-001086,Pembina County Memorial Hospital,ND,Healthcare Provider,23811,2024-03-25,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,10.077944934273281,0,1,0,0,0,0,0,1
HHS-001087,Family Health Center,MI,Healthcare Provider,33240,2024-03-24,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,10.411539332752723,0,1,0,0,0,0,0,1
HHS-001088,"Robert Peterson DDS, PC",OR,Healthcare Provider,6500,2024-03-23,2024,3,Theft,Paper/Films,No,Archived,0,8.7797112902044692,0,0,0,1,0,0,0,1
HHS-001089,"Designed Receivable Solutions, Inc.",CA,Business Associate,585035,2024-03-23,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,1,13.279428662782118,1,1,0,0,0,0,0,1
HHS-001090,"Human Development Services of Westchester, Inc.",NY,Healthcare Provider,506,2024-03-23,2024,3,Hacking/IT Incident,Email,No,Archived,0,6.2285110035911835,0,1,0,0,0,0,0,1
HHS-001091,"Mary H. Makhlouf, DMD, MS, PA",NC,Healthcare Provider,1797,2024-03-22,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,7.4944302150315654,0,1,0,0,0,0,0,1
HHS-001092,"Ethos, also known as Southwest Boston Senior Services",MA,Business Associate,14503,2024-03-22,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,9.582179752434687,1,1,0,0,0,0,0,1
HHS-001093,Emergency Medical Services Authority,OK,Healthcare Provider,611743,2024-03-22,2024,3,Hacking/IT Incident,Network Server,No,Archived,1,13.324069173328745,0,1,0,0,0,0,0,1
HHS-001094,County of Los Angeles Department of Mental Health,CA,Healthcare Provider,1408,2024-03-22,2024,3,Hacking/IT Incident,Email,No,Archived,0,7.2506355118986798,0,1,0,0,0,0,0,1
HHS-001095,"Lakewood Medical Center, PC",CO,Healthcare Provider,2500,2024-03-21,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,7.8244459308776193,0,1,0,0,0,0,0,1
HHS-001096,M&D Capital Premier Billing LLC,NY,Business Associate,284326,2024-03-21,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,1,12.557880263231722,1,1,0,0,0,0,0,1
HHS-001097,City of Conneaut,OH,Healthcare Provider,771,2024-03-21,2024,3,Hacking/IT Incident,Email,No,Archived,0,6.6489845500247764,0,1,0,0,0,0,0,1
HHS-001098,Battle Mountain General Hospital,NV,Healthcare Provider,2767,2024-03-21,2024,3,Hacking/IT Incident,Email,No,Archived,0,7.92588031673756,0,1,0,0,0,0,0,1
HHS-001099,Pomona Valley Hospital Medical Center,CA,Healthcare Provider,13516,2024-03-20,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,9.5117034314838271,1,1,0,0,0,0,0,1
HHS-001100,"Western New York Independent Living, Inc.",NY,Healthcare Provider,2886,2024-03-19,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,7.9679731796629349,0,1,0,0,0,0,0,1
HHS-001101,"Ezras Choilim Health Center, Inc.",NY,Healthcare Provider,59861,2024-03-19,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,10.999797192141562,0,1,0,0,0,0,0,1
HHS-001102,Valley Oaks Health,IN,Healthcare Provider,50034,2024-03-18,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,10.820478039524556,0,1,0,0,0,0,0,1
HHS-001103,Bonney Forge Corporation,PA,Health Plan,672,2024-03-18,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,6.5117453296447279,0,1,0,0,0,0,0,1
HHS-001104,"RxBenefits, Inc.",AL,Business Associate,3396,2024-03-18,2024,3,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,8.1306479681605843,1,0,1,0,0,0,0,1
HHS-001105,Andor Labs,NC,Healthcare Provider,500,2024-03-18,2024,3,Theft,Laptop,No,Archived,0,6.2166061010848646,0,0,0,1,0,0,0,1
HHS-001106,"Sycamore Rehabilitation Services, Inc.",IN,Healthcare Provider,3414,2024-03-18,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,8.1359327720048906,0,1,0,0,0,0,0,1
HHS-001107,Weirton Medical Center,WV,Healthcare Provider,26793,2024-03-18,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,10.195933260836931,0,1,0,0,0,0,0,1
HHS-001108,Philips Respironics,PA,Business Associate,1125,2024-03-15,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,7.026426808699636,1,1,0,0,0,0,0,1
HHS-001109,Aveanna Healthcare,GA,Healthcare Provider,65482,2024-03-15,2024,3,Hacking/IT Incident,Email,No,Archived,0,11.089545845951761,0,1,0,0,0,0,0,1
HHS-001110,Cornerstone Healthcare Group Management Services LLC,KY,Business Associate,484957,2024-03-14,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,1,13.091817568231658,1,1,0,0,0,0,0,1
HHS-001111,California Correctional Health Care Services,CA,Healthcare Provider,1348,2024-03-14,2024,3,Unauthorized Access/Disclosure,Email,No,Archived,0,7.2071188562077557,0,0,1,0,0,0,0,1
HHS-001112,Bronson Healthcare Group,MI,Healthcare Provider,1597,2024-03-13,2024,3,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,7.37650812632622,0,0,1,0,0,0,0,1
HHS-001113,Plymouth Tube Company Employee Benefit Plan,IL,Health Plan,2652,2024-03-13,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,7.8834463541377398,0,1,0,0,0,0,0,1
HHS-001114,A5 PHARMACY INC.,NY,Healthcare Provider,3000,2024-03-13,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,8.006700845440367,0,1,0,0,0,0,0,1
HHS-001115,Lindsay Municipal Hospital,OK,Healthcare Provider,500,2024-03-13,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,6.2166061010848646,0,1,0,0,0,0,0,1
HHS-001116,Healthfirst,NY,Health Plan,6836,2024-03-13,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,8.8301043179137935,0,1,0,0,0,0,0,1
HHS-001117,Newton Centre Dental,MA,Healthcare Provider,2547,2024-03-12,2024,3,Hacking/IT Incident,Email,No,Archived,0,7.843064016692054,0,1,0,0,0,0,0,1
HHS-001118,CCM Health,MN,Healthcare Provider,84329,2024-03-12,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,11.342492952568687,0,1,0,0,0,0,0,1
HHS-001119,R1 RCM Inc.,IL,Business Associate,16121,2024-03-11,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,9.687940077843546,1,1,0,0,0,0,0,1
HHS-001120,Texas Health and Human Services,TX,Health Plan,3392,2024-03-11,2024,3,Unauthorized Access/Disclosure,Email,No,Archived,0,8.1294697647842309,0,0,1,0,0,0,0,1
HHS-001121,"Rancho Family Medical Group, Inc.",CA,Healthcare Provider,10480,2024-03-11,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,9.2573193731701782,1,1,0,0,0,0,0,1
HHS-001122,Massachusetts Department of Developmental Services,MA,Healthcare Provider,500,2024-03-11,2024,3,Improper Disposal,Paper/Films,No,Archived,0,6.2166061010848646,0,0,0,0,0,1,0,1
HHS-001123,"Blue Ridge Pediatric & Adolescent Medicine, Inc.",NC,Healthcare Provider,39282,2024-03-11,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,10.578547134297418,0,1,0,0,0,0,0,1
HHS-001124,Access TeleCare,TX,Healthcare Provider,65466,2024-03-08,2024,3,Hacking/IT Incident,Email,No,Archived,0,11.089301477871125,0,1,0,0,0,0,0,1
HHS-001125,UC San Diego Health Hillcrest- Hillcrest Medical Center,CA,Healthcare Provider,1642,2024-03-08,2024,3,Hacking/IT Incident,Email,No,Archived,0,7.4042791180372678,0,1,0,0,0,0,0,1
HHS-001126,"Orsini Pharmaceutical Services, LLC",IL,Healthcare Provider,56989,2024-03-08,2024,3,Hacking/IT Incident,Email,No,Archived,0,10.950631092829045,0,1,0,0,0,0,0,1
HHS-001127,"Gunster, Yoakley, & Stewart, PA",FL,Business Associate,42077,2024-03-08,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,10.647280317764965,1,1,0,0,0,0,0,1
HHS-001128,"Jewish Home Lifecare, Inc.",NY,Healthcare Provider,104234,2024-03-08,2024,3,Hacking/IT Incident,Network Server,No,Archived,1,11.554403244416537,0,1,0,0,0,0,0,1
HHS-001129,"CDC Dental Management, Co., LLC dba Kids Care Dental & Orthodontics",CA,Healthcare Provider,1286,2024-03-07,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,7.160069207596127,0,1,0,0,0,0,0,1
HHS-001130,Dental Group of Amarillo,TX,Healthcare Provider,109684,2024-03-06,2024,3,Hacking/IT Incident,Network Server,No,Archived,1,11.605367900359788,0,1,0,0,0,0,0,1
HHS-001131,Orthopedic Associates of Flower Mound PLLC,TX,Healthcare Provider,1759,2024-03-06,2024,3,Hacking/IT Incident,Email,No,Archived,0,7.4730690880321973,0,1,0,0,0,0,0,1
HHS-001132,Seaglass Chiropractic,NJ,Healthcare Provider,650,2024-03-06,2024,3,Theft,"Laptop, Other Portable Electronic Device",No,Archived,0,6.4785096422085688,0,0,0,1,0,0,0,1
HHS-001133,University of Wisconsin Hospitals and Clinics Authority,WI,Healthcare Provider,85902,2024-03-05,2024,3,Hacking/IT Incident,Email,No,Archived,0,11.360974031693123,0,1,0,0,0,0,0,1
HHS-001134,"BlueCross BlueShield of Tennessee, Inc. and Volunteer State Health Plan, Inc. d/b/a BlueCare Plus Tennessee",TN,Health Plan,1251,2024-03-05,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,7.1324975516600437,0,1,0,0,0,0,0,1
HHS-001135,Orlando VA Medical Center,FL,Healthcare Provider,9850,2024-03-05,2024,3,Unauthorized Access/Disclosure,Email,No,Archived,0,9.1953282518556794,0,0,1,0,0,0,0,1
HHS-001136,Philips Respironics,PA,Business Associate,457152,2024-03-04,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,1,13.032773405968502,1,1,0,0,0,0,0,1
HHS-001137,"Vail Summit Orthopaedics, LLC (“VSON”)",CO,Healthcare Provider,1138,2024-03-04,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,7.0379059634471819,0,1,0,0,0,0,0,1
HHS-001138,"Bay Surgical Specialists, LLC",FL,Healthcare Provider,1505,2024-03-04,2024,3,Hacking/IT Incident,Network Server,Yes,Archived,0,7.3172124083598389,1,1,0,0,0,0,0,1
HHS-001139,Lake of the Woods County Social Services,MN,Healthcare Provider,537,2024-03-04,2024,3,Hacking/IT Incident,Network Server,No,Archived,0,6.2878585601617845,0,1,0,0,0,0,0,1
HHS-001140,"Yakima Valley Radiology, PC",WA,Healthcare Provider,235249,2024-03-01,2024,3,Hacking/IT Incident,Network Server,No,Archived,1,12.368404057447625,0,1,0,0,0,0,0,1
HHS-001141,"Cherry Street Services, Inc. d/b/a Cherry Health",MI,Healthcare Provider,181820,2024-02-29,2024,2,Hacking/IT Incident,Network Server,No,Archived,1,12.110777965605726,0,1,0,0,0,0,0,1
HHS-001142,DGA-Producer Pension & Health Plans,CA,Health Plan,4211,2024-02-29,2024,2,Hacking/IT Incident,Network Server,Yes,Archived,0,8.3456928732538653,1,1,0,0,0,0,0,1
HHS-001143,Highland Health Systems,AL,Healthcare Provider,83543,2024-02-29,2024,2,Hacking/IT Incident,Network Server,No,Archived,0,11.333128718159385,0,1,0,0,0,0,0,1
HHS-001144,Kirkland & Ellis LLP,IL,Business Associate,48802,2024-02-29,2024,2,Hacking/IT Incident,Network Server,Yes,Archived,0,10.795547065361539,1,1,0,0,0,0,0,1
HHS-001145,"Eastern Radiologists, Inc",NC,Healthcare Provider,886746,2024-02-29,2024,2,Hacking/IT Incident,Network Server,No,Archived,1,13.695314989489463,0,1,0,0,0,0,0,1
HHS-001146,"Ada Technologies, Inc.",OH,Health Plan,2398,2024-02-29,2024,2,Hacking/IT Incident,Network Server,No,Archived,0,7.7828072628396949,0,1,0,0,0,0,0,1
HHS-001147,kmj Health Solutions,MI,Business Associate,2191,2024-02-28,2024,2,Hacking/IT Incident,Network Server,Yes,Archived,0,7.6925696480679058,1,1,0,0,0,0,0,1
HHS-001148,Littleton Regional Healthcare,NH,Healthcare Provider,12614,2024-02-28,2024,2,Unauthorized Access/Disclosure,Email,No,Archived,0,9.4426418610751579,0,0,1,0,0,0,0,1
HHS-001149,Ohio Neurologic Institute,OH,Healthcare Provider,5548,2024-02-28,2024,2,Theft,Laptop,No,Archived,0,8.6213730103259021,0,0,0,1,0,0,0,1
HHS-001150,"Northeast Orthopedics and Sports Medicine, PLLC",NY,Healthcare Provider,177101,2024-02-27,2024,2,Hacking/IT Incident,Network Server,No,Archived,1,12.08448111676193,0,1,0,0,0,0,0,1
HHS-001151,Community Health Group Partnership Plan,CA,Health Plan,708,2024-02-27,2024,2,Hacking/IT Incident,Network Server,Yes,Archived,0,6.5638555265321274,1,1,0,0,0,0,0,1
HHS-001152,Ascend Healthcare Management LLC,AZ,Healthcare Provider,791,2024-02-26,2024,2,Hacking/IT Incident,Other,No,Archived,0,6.674561391814426,0,1,0,0,0,0,0,1
HHS-001153,"Bay Area Anesthesia, LLC",FL,Healthcare Provider,15196,2024-02-26,2024,2,Hacking/IT Incident,Network Server,Yes,Archived,0,9.6288533189336043,1,1,0,0,0,0,0,1
HHS-001154,Scurry County Hospital District dba Cogdell Memorial Hospital,TX,Healthcare Provider,86981,2024-02-24,2024,2,Hacking/IT Incident,Network Server,No,Archived,0,11.373456479678952,0,1,0,0,0,0,0,1
HHS-001155,"MedQ, Inc.",TX,Business Associate,55917,2024-02-23,2024,2,Hacking/IT Incident,Network Server,Yes,Archived,0,10.931641610888983,1,1,0,0,0,0,0,1
HHS-001156,"Bold Quail Holdings, LLC (NewGen Administrative Services, LLC)",CA,Healthcare Provider,105425,2024-02-23,2024,2,Hacking/IT Incident,Network Server,Yes,Archived,1,11.565764563985947,1,1,0,0,0,0,0,1
HHS-001157,UNITE HERE,NY,Business Associate,95797,2024-02-23,2024,2,Hacking/IT Incident,Network Server,Yes,Archived,0,11.469997086914306,1,1,0,0,0,0,0,1
HHS-001158,Santa Clarita Community College District,CA,Health Plan,2324,2024-02-23,2024,2,Hacking/IT Incident,Network Server,Yes,Archived,0,7.7514753180214564,1,1,0,0,0,0,0,1
HHS-001159,"CVS Caremark Part D Services, L.L.C. (“CVS”)",RI,Business Associate,11193,2024-02-23,2024,2,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,9.3231331994513056,1,0,1,0,0,0,0,1
HHS-001160,"OrthopedicsNY, LLP",NY,Healthcare Provider,656086,2024-02-23,2024,2,Hacking/IT Incident,Network Server,No,Archived,1,13.394048681083932,0,1,0,0,0,0,0,1
HHS-001161,Prague Regional Memorial Hospital,OK,Healthcare Provider,1129,2024-02-22,2024,2,Hacking/IT Incident,Email,No,Archived,0,7.0299729117063858,0,1,0,0,0,0,0,1
HHS-001162,Washington County Hospital and Nursing Home,AL,Healthcare Provider,29346,2024-02-22,2024,2,Hacking/IT Incident,Network Server,No,Archived,0,10.286945605381202,0,1,0,0,0,0,0,1
HHS-001163,"Lamont Hanley & Associates, Inc.",NH,Business Associate,22216,2024-02-22,2024,2,Hacking/IT Incident,Email,Yes,Archived,0,10.008613040577128,1,1,0,0,0,0,0,1
HHS-001164,"Maryville, Inc.",NJ,Healthcare Provider,15503,2024-02-21,2024,2,Hacking/IT Incident,Email,No,Archived,0,9.648853334130548,0,1,0,0,0,0,0,1
HHS-001165,interventional Pain and Regenerative Medicine,TX,Healthcare Provider,2843,2024-02-21,2024,2,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,7.9529667909231314,0,0,1,0,0,0,0,1
HHS-001166,"East Carolina University’s Brody School of Medicine, a member of the ECU Health affiliated covered entity",NC,Healthcare Provider,19085,2024-02-20,2024,2,Unauthorized Access/Disclosure,Network Server,No,Archived,0,9.8567103609771998,0,0,1,0,0,0,0,1
HHS-001167,Egyptian Health Department,IL,Healthcare Provider,121995,2024-02-20,2024,2,Hacking/IT Incident,Network Server,No,Archived,1,11.711743536292646,0,1,0,0,0,0,0,1
HHS-001168,Anna Jaques Hospital a member of Beth Israel Health Incorporated,MA,Healthcare Provider,308829,2024-02-20,2024,2,Hacking/IT Incident,Network Server,No,Archived,1,12.640546242673045,0,1,0,0,0,0,0,1
HHS-001169,"McKenzie County Healthcare System, Inc.",ND,Healthcare Provider,8345,2024-02-16,2024,2,Hacking/IT Incident,Email,No,Archived,0,9.0295376611514975,0,1,0,0,0,0,0,1
HHS-001170,Human Affairs International of California,CA,Business Associate,18347,2024-02-16,2024,2,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,9.8172758557170621,1,0,1,0,0,0,0,1
HHS-001171,Hospice of Huntington,WV,Healthcare Provider,9013,2024-02-16,2024,2,Hacking/IT Incident,Network Server,No,Archived,0,9.1065342032505932,0,1,0,0,0,0,0,1
HHS-001172,"Dedicated Physicians Group of Texas, PLLC d/b/a Dedicated Senior Medical Center",FL,Healthcare Provider,3441,2024-02-16,2024,2,Theft,Other,No,Archived,0,8.1438079767714839,0,0,0,1,0,0,0,1
